iteration,chain,metapop_size_dispersion,prob_detect,prob_transmission,R0_other,detect_dispersion,init_infs,chg_pnt,sex_trans_red,other_trans_red,sex_trans_red_post_WHO,other_trans_red_post_WHO
423,1,2.912905428444071,0.6673686758832059,0.40851703625371444,0.052463566868476925,0.0005826104374234482,7.073995080715577,158.12178723653662,0.38513705562192685,0.14992778746493512,0.47188665492809306,0.7847962838772142
424,1,1.6550710608705756,0.19097729751063203,0.39286161333778646,0.02563712228020268,0.0005431941127455589,9.499453613052705,166.19454799230311,0.1541391408254033,0.24128085260725723,0.27732565338352305,0.6564111205097751
425,1,1.4957010669551902,0.4108733039540277,0.39799442082432335,0.06648987572072199,0.00042310396554437756,4.323510478361611,154.69777736207493,0.37476545306549724,0.9370509943164693,0.30170950460304874,0.9485555455460375
426,1,0.5764930077476298,0.17316678760255536,0.5248329230608298,0.02986647498172671,0.000885761786930728,9.564707173183102,151.2583373108163,0.4091364364886199,0.5501964596779114,0.13727810376406174,0.39781136159242025
427,1,1.9788547063719313,0.711860407738948,0.34007750634751993,0.03249888229245659,0.000410483846657913,0.9052814980988616,180.80610049417504,0.3869503638719181,0.3061757459121549,0.32762900421165597,0.49057747124051504
428,1,0.9346462565450345,0.2118672389551598,0.40045120197481315,0.0604885731110974,0.0009322405868636694,6.7040519073701335,149.2956657112103,0.22642717898588113,0.3853423326230525,0.2556214966044055,0.07185865623773004
429,1,1.923327764421925,0.3033333042046546,0.5074572262154344,0.10066713434728797,0.00116318089349858,1.5417471646771714,161.27084031546048,0.5071479026364824,0.6142486212058728,0.2841007948583461,0.5632880515458024
430,1,3.9555872558591183,0.2788928029873841,0.31406176396438773,0.060965605174669396,0.0024741039772305518,7.8182978063269495,183.89758088028782,0.09328894602416021,0.17065061754465405,0.41501476225855016,0.19657867403367316
431,1,0.5343973512868818,0.5281873275782363,0.23266145279506759,0.10272145062810745,0.0012303580043796108,5.346672895733616,144.739031027698,0.026961115938359946,0.7741520461900626,0.37596535647334767,0.610250240017269
432,1,0.9220091368775843,0.2366852422005299,0.41077524974574575,0.009945982740453427,0.00040787796094869346,3.689157787292277,158.50389263958854,0.3352018075607569,0.37037571038835493,0.4562909766163991,0.3356120491895122
433,1,1.1568152205750262,0.2175029055051647,0.42134575909963384,0.0015576266943659045,0.00044336471761411794,5.455560692899587,175.90430835647715,0.3409539739416695,0.5545415867906466,0.04322183722961559,0.8546495386449743
434,1,1.376381308774822,0.3307991504020078,0.3504684247067703,0.09476786606321116,0.0014036178914326844,1.933272278950784,163.25836843814196,0.24647319451097394,0.5466132739121925,0.21235455956348037,0.6078319814251896
435,1,3.3220923301192045,0.21975901459724645,0.44266804678697225,0.23186064789636715,0.007281856651713064,7.226266907408174,147.90847566526273,0.2081416417245529,0.8765306980703165,0.4793275622364731,0.30668937116807315
436,1,4.0698044954845365,0.5775031992307416,0.4641383290514109,0.06154249347224676,0.002620912034840278,4.686481454748984,157.46497609949222,0.534000820123222,0.43880533642152714,0.2939594877542726,0.328947078171483
437,1,1.0274435855401505,0.6771051889572389,0.4129970599221763,0.1340903228152035,0.004357368714243313,6.907583572781748,143.86954739563387,0.3463003408059123,0.6090169179447346,0.366494415238115,0.5843819513116403
438,1,2.3693032125264506,0.37823283249914275,0.4654078097553084,0.02522495761719888,0.0007203589541545873,5.766906249405691,154.58159179853652,0.42128437034942723,0.3504817599269012,0.3036544588614241,0.5313241195431407
439,1,0.8727433061615875,0.46730242662806293,0.4317332693278233,0.020260835416465936,0.00077175274546095,0.9287157392490513,152.21627235904367,0.4874426669060313,0.17494900122215362,0.33640070756152646,0.8591141740017734
440,1,3.1919892073327447,0.21749142334220067,0.5853503969394853,0.06446103593070732,0.002486054065811654,7.160016339781796,148.50891411321444,0.4425330816405091,0.8415144464827644,0.3937017335859805,0.3302021877979101
441,1,0.6232498849769315,0.9698568654196125,0.23467765106325572,0.04657116968403146,0.0008266111060753331,6.155452529819293,167.15088393422835,0.13269638995285685,0.21367190321263427,0.3581957502271857,0.7745283395816662
442,1,0.3603045932122546,0.4295891983715905,0.24527235301517816,0.03140184079037523,0.0011284282283546892,1.5551487657930023,170.4143143001859,0.13775105418296826,0.48290234714016267,0.3438425414813878,0.3352009029646674
443,1,2.2460674492135233,0.2750648744812964,0.8158897500813437,0.06743735291573043,0.0006396816196419049,2.6318887225195713,147.84952445067745,0.6491550280819033,0.5533606531182629,0.48108475828131664,0.8134982947400528
444,1,2.121576503046751,0.30580252486901177,0.6279028706667659,0.0006173232210609364,0.0010517768423668095,6.513468567354579,150.57752550208576,0.5646531910596433,0.8411548116158942,0.2878664412335649,0.08687549247849213
445,1,1.61092027746667,0.350224583584985,0.5418540425581384,0.004601018357073362,0.000651505683258902,3.104774620554233,164.57134481572285,0.5079488804585642,0.9392357827473335,0.2664243332728482,0.18712525382509412
446,1,1.08347290132682,0.35124355124773576,0.4014693884024618,0.04065502005896729,0.0003798083376876096,2.3787223729998788,172.94660497987655,0.3836450752633956,0.7293438955811848,0.35084487991194013,0.3803735104470173
447,1,1.2870969197729243,0.5298338410487825,0.46897788087081316,0.011014544161104124,0.004361206432012417,5.868104793276237,149.64266863483624,0.5412957818992601,0.8277993131486157,0.20595671853487643,0.377918991731491
448,1,3.408517940261544,0.530769774594012,0.47216829613345024,0.02590229429337154,0.0011999236826614032,2.5698901682866118,165.71278687202454,0.5595139586957976,0.15195566416768447,0.4397178186031527,0.13654304860487182
449,1,6.276142957294642,0.3857211245691296,0.40143204970513563,0.10579484870196457,0.006331450972442274,5.322405286128104,161.3974515417487,0.27946567298457803,0.6466943477253454,0.25922788159384963,0.2490947550033476
450,1,3.891493727998084,0.4964270519352855,0.3564875681562814,0.09786709159209718,0.0005325391732141521,7.277854921933101,156.85473954113328,0.43341231083746207,0.615224194315583,0.4024434333257407,0.5699706785389481
451,1,0.8581877085090512,0.24678182154001618,0.3791912500356004,0.11340799461655698,0.0011194430348591862,9.235540691810126,148.07887895412503,0.24993025741138863,0.8481032500533574,0.13588912487722654,0.6258522492328884
452,1,5.166592613569902,0.49168102425268223,0.3923369173452292,0.10390130765584202,0.00047194283738420786,8.030445107706292,169.3144618702884,0.2672084635590008,0.7516301661642131,0.30386707162788945,0.784422826201312
453,1,3.4429999224383843,0.7100726448786346,0.3819114571084365,0.04706989857272586,0.0006089829490790599,7.159218796017906,164.12915875862197,0.42826761218037224,0.983360146897693,0.46931175449751494,0.6008953825485739
454,1,1.0038300692248106,0.35959979965003697,0.47936681098668427,0.0633662093807516,0.0005197538590638373,7.83843541337174,149.89888535410418,0.4343130768590915,0.33037349613807965,0.5660976386194688,0.680428906951002
455,1,2.3818270085480737,0.3061000001451034,0.5180386360478607,0.03681393550365861,0.0006747812921863352,3.6431400613193405,155.03453448904963,0.4263166558403476,0.9565194133727172,0.5698628566305531,0.15227944998990373
456,1,2.448006202655367,0.2428361343565485,0.5333669567584464,0.029421710306507212,0.0004889890560275567,1.6796725271388944,150.09812632916532,0.42940123073773434,0.9959336876141319,0.31303128592238005,0.20806208501128015
457,1,5.135800238871825,0.6475472276491696,0.5388072612791333,0.09153174486969869,0.0007695149095186919,2.2853018742135647,157.9550603495505,0.5692687927353232,0.6968279665255539,0.43221553939904656,0.5954538787409014
458,1,3.948154271068469,0.19099594415166174,0.6082123843416589,0.08403226341965955,0.000699980204888146,3.8834933876172237,144.39908401014938,0.45455415448090547,0.6209870196002515,0.4682098109660001,0.10898242006504344
459,1,0.1519542014157508,0.32130519158214205,0.41349601939711544,0.05707189050069919,0.0010447372902924348,2.789014249029631,163.07508955387073,0.5735804044013482,0.6532064926042929,0.09855555827110415,0.8747909074632152
460,1,1.309551131409667,0.5119830875558217,0.2719882927003245,0.02538890347034315,0.008081522018107289,9.407944690409266,164.2088908222357,0.05966666235959783,0.2706507510252433,0.5717086633415986,0.8443168430230916
461,1,0.7095994974818962,0.5577142349489494,0.4266897430701643,0.05641402051523966,0.0005583711578440869,3.7121605457540703,151.09549659557157,0.46736129899822415,0.6814825560005007,0.17260460583244985,0.5233073687230464
462,1,1.4238283252823254,0.43095376385659023,0.45453094797112165,0.04499090690754692,0.000445365959680625,3.1774426316286943,156.39220300900888,0.5028429177595883,0.5607047763203923,0.08064234485721405,0.3056381262047292
463,1,1.100115470074005,0.40538335406454,0.7604955516805972,0.054232379585792356,0.0011671776172873063,3.222131301205713,141.77938958519894,0.6408486371043176,0.49815406123315675,0.49769667152943536,0.28290491144854546
464,1,1.5761776268252699,0.2233227310636278,0.5081035428942393,0.04539935945151541,0.0010093270589590002,4.705103256164512,151.36827007506676,0.42865618780764303,0.8137836959868886,0.22590375405652466,0.8096268808338983
465,1,4.308326336644782,0.6076466458563182,0.7145739526266829,0.04309050726851179,0.0007398635550909307,7.983760977484247,151.93243032804043,0.6696841150109493,0.433316554251882,0.30238392727018193,0.8262671928501966
466,1,3.486405331154966,0.2858101915085415,0.3770480310770709,0.07852579504911975,0.00199998771077798,1.4089246599791734,177.02153732033395,0.13965207397609455,0.5327144552866481,0.460889849815886,0.3737445833141879
467,1,4.592548838425577,0.35928596631118015,0.7234979715306981,0.036868148589255696,0.001022133609520323,2.622807908474074,140.04919142648038,0.5896553965362945,0.6929898705397066,0.39397069506425975,0.3280650714384187
468,1,2.396633811907966,0.3239114598248147,0.322267388364039,0.09279293084569958,0.0006086832741223059,8.632191341596,164.65178589701537,0.09897823657342247,0.849318963512147,0.149092931687017,0.614089923738798
469,1,2.508697064431655,0.8668473678611281,0.4873275138132914,0.10095566229550258,0.0011146252091851984,0.8739265505323917,161.24205221076807,0.6052897321579417,0.4804168619578242,0.23116347148362396,0.7901035742661522
470,1,1.0944719781858836,0.7305509308345026,0.362746055595268,0.028499087553558934,0.00030203888055637827,5.335340303037945,168.4902072205566,0.4424147557412229,0.16413113163287402,0.3634417454260152,0.7128775744144795
471,1,3.410271579103828,0.789719470253117,0.3455569372742973,0.002034141870206667,0.0005369115847991029,5.312150057647413,135.78772327298384,0.23916913458252645,0.38971179210984364,0.3319550191444601,0.9105641763181835
472,1,0.6980832901331919,0.4116546107798741,0.4843116238029127,0.053267681388278046,0.0006085170481357497,4.892904597555444,149.76361820600545,0.5882880163769217,0.24248338298193767,0.18586192746118516,0.41668822914477516
473,1,1.5284006643038128,0.42193450898793083,0.39053100305129806,0.08509789406138626,0.0005765470031854675,5.156969463105747,168.7842457221204,0.37756148825012914,0.7835403406276646,0.3333970448963194,0.39602949228696244
474,1,2.367363671270721,0.5234315212765414,0.7451651332469678,0.21520366232705204,0.001002124360751951,1.138712590716671,150.35064895314284,0.7088930693897408,0.8416207592146863,0.313950240133938,0.35493925372062607
475,1,3.6457519573435078,0.2565676751937449,0.4090698073493243,0.09731495238004369,0.0008962156185326024,5.767459653830928,152.74501228155614,0.22680984574765137,0.32071700498557754,0.15827050132403167,0.48220244671339296
476,1,2.163900648219001,0.41017544379816395,0.5958605282603525,0.08108404609592537,0.0009534885540068445,1.3508449381595753,157.9383396673415,0.5569361026492711,0.711804365734331,0.40616527243030415,0.11083750279657734
477,1,1.9009702315891455,0.48214880681329947,0.3577448374571073,0.060989886776961176,0.001089569501467413,7.536531651090888,162.50053005710524,0.39763925099276437,0.3592765114550744,0.3522068227926444,0.8304995903654228
478,1,1.7346921006819565,0.2431851457534703,0.36938858841006894,0.034749766868168455,0.004113116808542026,3.6068323027695515,193.8555578736326,0.36910663129881893,0.865874996048494,0.16134882598337472,0.2841730750752687
479,1,0.3642245110981239,0.37297472295841416,0.531830894606414,0.03729711846730847,0.0017292139174017534,3.467097308615354,159.71741604592015,0.539367334406573,0.37604863599248306,0.4635917202047043,0.8016663364802191
480,1,1.6658484403185105,0.29791733896861755,0.5240423852992425,0.051316041482104016,0.0019005541355826363,4.074561980975494,165.3265060248691,0.5719010588209286,0.595770583281829,0.13145999371267175,0.33416182511002435
481,1,1.723449429575095,0.23962953611746535,0.38326564050396994,0.0688880884110613,0.0012548390398082613,7.491718375582576,136.73938624886378,0.1906164352684084,0.22697102023863291,0.2820122688266251,0.28334222861611563
482,1,4.140637108705057,0.2071872921581937,0.499019994172983,0.02641240383892058,0.0009133203299747723,9.482022125358029,143.65777516043187,0.3598446624395765,0.615303152084819,0.392893829445608,0.6601277848948943
483,1,3.518850229276928,0.4188112787145417,0.5776194551946823,0.04331484105232442,0.0006493652469804855,2.5301758111741472,147.46255692436137,0.46560403102379133,0.45214154024758607,0.5990917299373745,0.25556854716825095
484,1,2.6973101962999158,0.18703045966572096,0.5888960050141441,0.011380782908180422,0.00130685388310167,1.2860767134719937,155.77123113264747,0.4211027077899943,0.5451072384389641,0.08562280434137946,0.6331942034304368
485,1,1.9591506812855344,0.7744594122377177,0.4264979174614651,0.06512663149804217,0.000973184773711802,4.601939456642458,158.1829332922618,0.35405209403535076,0.799766965711571,0.3814576894700843,0.7513177665232242
486,1,3.5117716994576975,0.21542157719700122,0.4169966422241771,0.06054438785101396,0.0006593452360453583,9.530163850024211,155.4938562398214,0.2222437876048359,0.36039524866104256,0.17386810888993381,0.6594962686901535
487,1,2.5631223186188947,0.3586083300153261,0.44004836614252063,0.041729449715050985,0.00034466995439222104,7.345732363283549,161.31285351597637,0.35984136892192875,0.34539065941049507,0.3741805489354414,0.5363034085042013
488,1,4.107863736213713,0.48272330897398225,0.4569908084256161,0.07298917591488042,0.001494616351305528,2.7209833618306996,169.00201153489687,0.39804336110514044,0.4992786056647953,0.5355605060583859,0.8639146572384818
489,1,2.8551413109950206,0.2898016605707278,0.7669242698640039,0.010115518491877536,0.0010112785042480327,3.9759727810276067,146.5667322924673,0.6213046204456234,0.8184141664290788,0.28183670364675467,0.01769706553725514
490,1,7.579156442051602,0.38225233613074,0.5161943425010533,0.031331845945248425,0.0036879821201724144,6.21338988222652,162.64481026752782,0.5040929512357663,0.29166627673983947,0.536309313931553,0.9274159827380938
491,1,5.480685255437354,0.3960520064216685,0.38712574029971425,0.014591495453712314,0.0005069977803202585,8.716153478044895,145.3257626117417,0.24337767563530366,0.19958739100916423,0.327144527403794,0.3277861447445479
492,1,0.6793440041001736,0.40362019237752556,0.39876205266789033,0.057347406026345964,0.0014961589908795145,2.7271169548622325,142.81218790784166,0.35049585350531753,0.7984022696561837,0.4109883640754181,0.11416622444215638
493,1,1.4119124818510034,0.14754901636220025,0.5180922699028722,0.01444357887551058,0.0004163291011904142,8.855517633814266,154.79942212830667,0.23226713940485993,0.5195887254237149,0.17038619206656708,0.6977566034213162
494,1,0.32881760688626815,0.6540540330562123,0.4864168012661296,0.11571164400465081,0.0010855743360224245,2.4137477895585864,153.19231420454824,0.6113695092905712,0.7863429831258028,0.5171689551102526,0.343288161563949
495,1,1.053554161880121,0.8089215296679331,0.4709129878349633,0.10093179720677448,0.0004928228448580515,1.8934716078208405,155.05284998066668,0.608238774277667,0.6685288337012649,0.1453670849545407,0.2707467096689176
496,1,1.4348620064828554,0.40249521797275556,0.31273780274595625,0.05791969861289926,0.0005538566482215852,5.586440954668074,162.52329585142076,0.21416726405989384,0.3166443813333973,0.1031629246499419,0.5013830141647352
497,1,0.5268401783939944,0.2123258427601836,0.3539834472245883,0.06276601146365339,0.0016697267983224588,8.630973439920794,149.64926397536087,0.20144632403366938,0.2258380385336616,0.46248220015094454,0.02745670827987856
498,1,1.1302549928967582,0.30233169717748576,0.899906323475305,0.023642572516808395,0.0004078990872953943,1.9750188239999484,146.8411354264469,0.7293974590191526,0.5537094754470455,0.40427426339706884,0.7301470113843854
499,1,2.871706255172163,0.22324240836737336,0.4984329986692118,0.10782009912296003,0.0008336069751326234,3.516352762887373,161.00133219530497,0.4286254850939676,0.755514281555854,0.2397293493266482,0.7604597533250583
500,1,3.647192604960638,0.2727910521479731,0.7651878101346589,0.07976526140568024,0.0016839884419749694,5.994086914865896,137.09133537544153,0.6185873776727447,0.9247964365040917,0.5505205182666929,0.028878922892913272
501,1,9.026754556596432,0.6341582307410668,0.6665798849502373,0.02940939473373491,0.000873716347672849,5.948994947209636,153.2800196030462,0.6146095360658226,0.940796002846849,0.3384324367131989,0.5085692586307622
502,1,1.1996469984199798,0.6187602120836845,0.49533550540576793,0.08663898814229684,0.00048083130060610753,8.08400206123494,152.65208368348834,0.5128500863530818,0.7602436201284304,0.3365945191994536,0.3627132955944937
503,1,2.482147249318005,0.29461743444572064,0.7504443689817976,0.09045767842627697,0.0014323393569749454,5.576412972288262,146.17542408240305,0.649334736607884,0.8001309223908482,0.5563013248780356,0.14825280862075965
504,1,2.366300544530103,0.249750726518877,0.6007413656026694,0.022111187256175793,0.00048267539122411155,6.6826082878123785,166.30070964747475,0.5512307482796923,0.7439179162299281,0.30492989274819005,0.8519813402626915
505,1,0.8577712796473982,0.2912223561466057,0.8493110681768771,0.032675851198114794,0.0004188524620197559,4.240112546043067,140.07626072194836,0.7053416704987536,0.6560456787586644,0.5648363718781912,0.9265932372904466
506,1,2.2482892794747125,0.6850695653888621,0.48371767894662315,0.07253081280578211,0.0009916191626424074,7.586999739719618,153.51532961057794,0.4869489855274061,0.685075659479907,0.34975256774121455,0.8911531188068573
507,1,4.461296881041704,0.2099442356226136,0.5773006363777347,0.12469827146880086,0.002557802667252352,6.5808394917508135,139.01817634585342,0.4311139748377592,0.7791536738511318,0.09917099033301956,0.42017232144335126
508,1,1.9850656378661369,0.28212233289183475,0.44778997823575895,0.09636927137764685,0.00024919687189424786,6.834929677238603,157.74734592871536,0.3123834740709394,0.7263505408038599,0.46154845388265686,0.6544019765088884
509,1,2.9018156959727315,0.5679438399070659,0.46043787932892416,0.06262403612162042,0.002342470357944508,2.5536205167336,173.08112637130367,0.5091387656380479,0.5649460772322328,0.36085014258777437,0.9184162634518988
510,1,3.873263233147603,0.4279158457855181,0.34262020344741173,0.06433880765149752,0.00047563428840089996,7.589669890305065,152.4640289924255,0.21877819969030834,0.9240366451703816,0.4022783161490766,0.7623626748037773
511,1,1.1428489910785649,0.24558824529262577,0.4857604066665693,0.05620347570298695,0.001198848273476113,3.5016955705527804,141.39417717077401,0.4472913172863864,0.4521902721704489,0.26819602048900104,0.47308309007105126
512,1,1.0867541727086463,0.4276789049318227,0.5080575187173045,0.02520794915430944,0.00180355874550426,4.63879067773721,146.9754120123485,0.4684883753975119,0.2632527002902274,0.1396943608241899,0.18222294146550155
513,1,0.5160705871188401,0.379976819809883,0.4753584376471107,0.05549205510535602,0.002761535218511372,4.587901109054084,149.9244349300998,0.441753357644403,0.5049644690869604,0.3457262010585338,0.051936161302724396
514,1,2.1158181716242113,0.3823880639942242,0.33329758836369444,0.06264393663048334,0.00046783476936919366,5.042654320767636,168.9267395538659,0.24426567657205833,0.22634372101504036,0.30423045307565405,0.5048598257401249
515,1,1.610033642289038,0.427691536588186,0.31904138013120487,0.050448237189631276,0.0005188343193136303,2.4177872607933786,187.1913383338623,0.35834021713555453,0.18618930465272682,0.054930439963222444,0.05992177761267449
516,1,5.090867404890266,0.7090374444434056,0.8878357075668583,0.052109695399808004,0.0004038926083608851,1.842188867293643,138.3936469625535,0.7286193896828381,0.7165930125142052,0.4742357718012118,0.37514754108889703
517,1,3.9828439336657704,0.7325068297126999,0.609366557520987,0.09151310902357712,0.0021091480580835856,1.5572188932140638,150.4825103967929,0.6232165434268949,0.7348699295700589,0.5163362578270201,0.15920128004850745
518,1,0.1711315803698894,0.17691042070842522,0.3236837933624567,0.07061116531009494,0.0005502366610301083,5.406689830152827,160.27906807258873,0.07491405774991353,0.8945964373201112,0.521358759995279,0.16307071076969637
519,1,1.8348767905158891,0.5168086884920041,0.3406746447574963,0.10585124826260703,0.0004305884969375443,5.716019944679169,163.20962440588315,0.46674337576832,0.9361700717199013,0.3463144787673349,0.707445167379514
520,1,3.6284686089691576,0.28232906929948137,0.4528758239233389,0.17402229155178628,0.0014544782974846688,6.687736517481522,143.7596400485862,0.3142796599758145,0.8918524864648956,0.5395730153417025,0.5810223790860293
521,1,1.5322270210532043,0.2895092632267915,0.5701812000803852,0.06939471360201932,0.0072034013399361555,5.186250746734538,140.82524387218507,0.48306958386483656,0.36006778727572125,0.4041752965329539,0.40098116880967694
522,1,2.5529487342143913,0.18020109887543406,0.521631234382574,0.023053940612918433,0.0005231275765054346,2.469075745422564,149.85003923957467,0.27727713513558505,0.7773434434679151,0.35727400971731704,0.10090768403360728
523,1,1.4796958281265922,0.32019789858233494,0.42483503262498706,0.04148656822715545,0.00047616327558633233,3.4734036550294567,151.582442109416,0.350336215662378,0.7468735795069592,0.5589996071334284,0.31581685989432046
524,1,1.2788405199620474,0.22472798696655663,0.7456322537709511,0.18561125649560706,0.000796881722674242,4.130333434520339,141.28886652763967,0.5795668656017974,0.8420039992009386,0.05515567556786469,0.14484567873640686
525,1,2.1784959141101505,0.2846489886406581,0.44853208408057404,0.060721442568405365,0.0004997363846289874,3.855194612260927,167.46456335796336,0.3564797761642299,0.6112668268232999,0.2049691071854628,0.5233083470016329
526,1,3.7800343210121454,0.300347335165792,0.48941059943504917,0.04184105173226199,0.0008831167539228252,9.944173018979889,156.42287547921077,0.33635785687156644,0.07006016924776717,0.4074319224405023,0.5260722090073511
527,1,2.899008762607099,0.49090291091085125,0.3614342481364909,0.028023400354054574,0.0004224684343097242,6.379406927242744,189.20381998145453,0.4503975346400557,0.3893849857886849,0.2597321957322519,0.17586416846599562
528,1,3.5869866152144727,0.7800139502634446,0.6270569290644965,0.07819094186221051,0.004880300589868993,3.6773327758462147,151.55423456747195,0.6527020386769679,0.42590865944314127,0.5079056533799764,0.45177729786017123
529,1,3.861810601908265,0.22367895899278006,0.44322227536098807,0.03508598325882678,0.00037641948274897395,10.528105743869828,173.93607047940853,0.3306508382190325,0.04354856151005033,0.2382662723312826,0.41395019745755984
530,1,2.1491701935806398,0.2880995265995886,0.5932539180906885,0.03235864293774612,0.00042444857321756793,5.558568812510806,142.8109222459396,0.5181121620411497,0.45160259407656256,0.31776464377919406,0.5150275825187798
531,1,1.373618238683643,0.20177392033912817,0.45894610284759024,0.07208287999245078,0.006662742528338475,5.107278974730832,147.08214665133963,0.39787875230507114,0.5887017989514154,0.021573384592145764,0.03407881699152171
532,1,4.519753785742914,0.763999196338613,0.3640058259271354,0.042396563313191075,0.001155452069886424,3.4639133307897683,160.3377694152783,0.46624690185202644,0.39355000181440547,0.16782114463736053,0.3790325913850022
533,1,2.2349723718179995,0.8925135959003219,0.294382792382408,0.06759475991119773,0.0006335848992094086,9.962289804129675,138.47214107891676,0.32078533252199803,0.4846288619566584,0.44918022130929647,0.03093479136194084
534,1,2.6592548189290834,0.44296857852394006,0.318996805380506,0.04666780931221353,0.000667070022561525,7.771660080160566,170.50575882420003,0.1715754723474248,0.4904264604375446,0.512798397337351,0.41150011103796347
535,1,3.8343400666045984,0.31380680255639765,0.6654110864957197,0.06485486889049477,0.0011204518999239496,5.622061512067961,147.3693719760069,0.5971020782877856,0.7803252655324769,0.4135740748563571,0.7843345352107108
536,1,0.10552428789735792,0.7418154935879712,0.1947404853126656,0.04088568915143094,0.0007932215588216506,5.423286682039128,173.88687228132324,0.07730662005979641,0.20208084126509934,0.45355569561851455,0.9799636612724771
537,1,3.7852289949787385,0.11680125286380877,0.6387793419377801,0.07605221057461499,0.0010279719346124767,2.608803361676911,147.5895592723684,0.307793477816666,0.35749847303962323,0.05467308145450661,0.3968055294360379
538,1,1.3977613330296739,0.3131545960910468,0.302700500760138,0.07470471893920283,0.0005298015463642559,6.737694148134463,186.05893711581206,0.2520205483725799,0.7664326289993216,0.24121152334359466,0.04938982908180427
539,1,2.2355993218965313,0.27904456135124334,0.6410347981141054,0.07551743635240664,0.0007508251279568582,3.1621793100547118,150.81986048853304,0.5848122594791528,0.8075110736906709,0.2600502752553647,0.4176815079388668
540,1,0.15402734885530622,0.6016524627550974,0.616181810714551,0.12926338876131355,0.0009018503629970358,5.448492242122345,144.8082972225023,0.7002255319967792,0.89067938076013,0.5160640526184603,0.7601238438577567
541,1,2.533634445346289,0.1976772750262028,0.40763530046976115,0.0571370920285499,0.0024038930455109664,2.816877845132074,170.7965953752824,0.1889804852325061,0.5357598419130667,0.14661199047257556,0.9457959781681163
542,1,1.7526770445776998,0.24856318490532642,0.5546449749763163,0.054686733787116255,0.0022227515403035743,4.844585657199485,157.2596390991948,0.4271147676182156,0.33334841919587077,0.6081064531762006,0.21198550696866303
543,1,0.7424679138354623,0.2379036173302735,0.4614476798980264,0.0777995436684867,0.0009153606453830251,4.2418937036702395,137.8720521258171,0.3033482247066537,0.33421886619217256,0.25936734067423134,0.7062319653097779
544,1,0.8798397407664629,0.31670127180105667,0.4606383934992744,0.05125515192340724,0.001248531234333243,3.1502820702289505,154.7991607291287,0.4293961590143671,0.27357895636934304,0.2346101604908185,0.16080035503795792
545,1,2.220722803157388,0.4266406842236766,0.4073629326339842,0.0180032964710881,0.0017106501752434731,10.02939423126826,161.1523167980713,0.3449600672945992,0.5669400380018933,0.52857581720071,0.582088878569854
546,1,1.1956586151269772,0.33033371346917484,0.5527750830397212,0.02138719174511049,0.00029009912676238736,5.744217351694617,150.55009568007765,0.39902506870944565,0.19821593942734464,0.6001973745052968,0.29971672013611533
547,1,1.7205261175884627,0.8648396026722844,0.29107434368686125,0.017754057674108016,0.0006067120054420718,3.30739547179076,186.2846630462493,0.29554031367844746,0.6753068239040021,0.430061318939048,0.537157119151551
548,1,1.2721820457424335,0.22619624928113605,0.5739837426311281,0.08947368955202409,0.0009824114614680188,4.435385521168698,146.46850293404177,0.46202568835122604,0.803463678443062,0.3537567319062118,0.5835262349182143
549,1,0.504708048401032,0.3024537724849321,0.3576567840008539,0.07070691628174047,0.0017084313661633271,7.260535069868846,157.70265774757624,0.2900685399277625,0.482539277466018,0.21163807518851724,0.41513354605548425
550,1,4.167717515438675,0.2311298192843734,0.46627838682752876,0.06399651463366997,0.001559231832299963,5.65156912369741,168.64639823248694,0.37955394361667516,0.3205128468219198,0.18774551816158608,0.17688237800665912
551,1,2.99098549750621,0.5202434464559184,0.5441499844709835,0.06055183197349079,0.00036119662676899975,4.768379428677241,148.76601495157348,0.5555000440034801,0.21259479562349937,0.39466839517137314,0.35514809455400176
552,1,1.645870708961623,0.28998335217842797,0.40163706087786033,0.09463163735716043,0.0005345465094804909,7.334155881861855,137.98413770520895,0.2588134189231056,0.6662463856904162,0.4662713461755911,0.18116931131724157
553,1,2.3127670277517476,0.2199923205250164,0.5729968562545278,0.07574808107357098,0.0006773189400948904,7.910045620604923,145.27383060912024,0.47167190367557216,0.764619085620877,0.04888118717396048,0.9153142392431943
554,1,1.2739503849730593,0.15751708660450675,0.6252433176462096,0.0664264416123369,0.0012853909627130345,2.585130079743517,152.6715706535426,0.3600361096790931,0.6310835925114086,0.4602319875005997,0.8016611690182993
555,1,2.4552387858899873,0.8156081121437936,0.8164080766294924,0.05710035429824596,0.00034687830097732787,5.968255386980349,137.69969918623607,0.7179955187667191,0.3749821652022388,0.15899771929480494,0.3949812872666544
556,1,1.439314102757483,0.25810940049083386,0.4489343031652553,0.07719952676823832,0.00032468458707751426,3.4181381152416983,150.4873284290028,0.36807846464465926,0.5059316256331439,0.384880048155806,0.3527767049930499
557,1,1.5131608024720165,0.4789506782130268,0.390817566124426,0.0806527067021476,0.0005490370219026781,4.268627894914722,161.2177629511314,0.27738876504666754,0.6017109486376063,0.44881155116498417,0.5960880714942135
558,1,0.6733231624189273,0.8547027893002193,0.29389493741175,0.03898240399412775,0.010239074042558161,5.6557272703301855,166.73841163823252,0.1453430300480236,0.046697760935151295,0.6861915458294032,0.002797178216602192
559,1,1.4028713045917796,0.7032402492820886,0.46819988202250223,0.10263405529482185,0.001105080113040988,5.907670654180858,141.4143827314031,0.49613713505681456,0.5973062556929751,0.42794138330299997,0.0014304845144912925
