Date,"R other (post. mean, no reversion)","R other (post. 25%, no reversion)","R other (post. 75%, no reversion)","R other (post. mean, 4wk reversion)","R other (post. 25%, 4wk reversion)","R other (post. 75%, 4wk reversion)","R other (post. mean, 12wk reversion)","R other (post. 25%, 12wk reversion)","R other (post. 75%, 12wk reversion)"
2022-05-01,0.15537636292068135,0.10753553886033242,0.2032171869810303,0.15537636292068135,0.10753553886033242,0.2032171869810303,0.15537636444028533,0.10753553959119931,0.20321718928937132
2022-05-02,0.15537636292068135,0.10753553886033242,0.2032171869810303,0.15537636292068135,0.10753553886033242,0.2032171869810303,0.15537636461617443,0.1075355396757947,0.20321718955655416
2022-05-03,0.15537636292068135,0.10753553886033242,0.2032171869810303,0.15537636292068135,0.10753553886033242,0.2032171869810303,0.15537636481242204,0.10753553977018171,0.20321718985466236
2022-05-04,0.15537636292068135,0.10753553886033242,0.2032171869810303,0.15537636292068135,0.10753553886033242,0.2032171869810303,0.1553763650313847,0.10753553987549369,0.2032171901872757
2022-05-05,0.15537636292068135,0.10753553886033242,0.2032171869810303,0.15537636292068135,0.10753553886033242,0.2032171869810303,0.15537636527569149,0.1075355399929952,0.20321719055838777
2022-05-06,0.15537636292068135,0.10753553886033242,0.2032171869810303,0.15537636292068135,0.10753553886033242,0.2032171869810303,0.15537636554827594,0.10753554012409709,0.20321719097245478
2022-05-07,0.15537636292068135,0.10753553886033242,0.2032171869810303,0.15537636292068135,0.10753553886033242,0.2032171869810303,0.15537636585241119,0.1075355402703736,0.20321719143444877
2022-05-08,0.15537636292068135,0.10753553886033242,0.2032171869810303,0.15537636292068135,0.10753553886033242,0.2032171869810303,0.15537636619174905,0.10753554043358111,0.203217191949917
2022-05-09,0.15537636292068135,0.10753553886033242,0.2032171869810303,0.15537636292068135,0.10753553886033242,0.2032171869810303,0.15537636657036416,0.10753554061567935,0.20321719252504897
2022-05-10,0.15537636292068135,0.10753553886033242,0.2032171869810303,0.15537636292068135,0.10753553886033242,0.2032171869810303,0.15537636699280255,0.10753554081885486,0.20321719316675024
2022-05-11,0.15537636292068135,0.10753553886033242,0.2032171869810303,0.15537636292068135,0.10753553886033242,0.2032171869810303,0.15537636746413688,0.10753554104554723,0.20321719388272652
2022-05-12,0.15537636292068135,0.10753553886033242,0.2032171869810303,0.15537636292068135,0.10753553886033242,0.2032171869810303,0.15537636799002658,0.10753554129847848,0.20321719468157468
2022-05-13,0.15537636292068135,0.10753553886033242,0.2032171869810303,0.15537636292068135,0.10753553886033242,0.2032171869810303,0.15537636857678616,0.10753554158068568,0.20321719557288664
2022-05-14,0.15537636292068135,0.10753553886033242,0.2032171869810303,0.15537636292068135,0.10753553886033242,0.2032171869810303,0.15537636923146128,0.10753554189555739,0.20321719656736517
2022-05-15,0.15537636292068135,0.10753553886033242,0.2032171869810303,0.15537636292068135,0.10753553886033242,0.2032171869810303,0.15537636996191279,0.10753554224687445,0.20321719767695112
2022-05-16,0.15477786987444983,0.10681859410860248,0.20273714564029718,0.15477786987444983,0.10681859410860248,0.20273714564029718,0.15477787773068002,0.10681859666794023,0.2027371587934198
2022-05-17,0.15400826666485934,0.10598383876464434,0.20203269456507433,0.15400826666485934,0.10598383876464434,0.20203269456507433,0.1540082754304217,0.10598384365092968,0.20203270720991373
2022-05-18,0.15328135244981542,0.10524337981993559,0.20131932507969524,0.15328135244981542,0.10524337981993559,0.20131932507969524,0.15328136222996205,0.10524338694264351,0.2013193375172806
2022-05-19,0.15256996064534722,0.10481381364970536,0.20032610764098907,0.15256996064534722,0.10481381364970536,0.20032610764098907,0.15256997155751276,0.10481381978754503,0.20032612332748048
2022-05-20,0.15147703120556089,0.10406497837508394,0.19888908403603783,0.15147703120556089,0.10406497837508394,0.19888908403603783,0.1514770433807727,0.10406498670024858,0.19888910006129681
2022-05-21,0.15057714332990008,0.1029570913126126,0.19819719534718755,0.15057714332990008,0.1029570913126126,0.19819719534718755,0.15057715691435158,0.10295709382772142,0.19819722000098175
2022-05-22,0.1500274281835634,0.10203729673935494,0.19801755962777187,0.1500274281835634,0.10203729673935494,0.19801755962777187,0.15002744334036933,0.10203730444977718,0.19801758223096147
2022-05-23,0.14959088950960028,0.10149800098155069,0.19768377803764986,0.14959088950960028,0.10149800098155069,0.19768377803764986,0.14959090642075518,0.10149800689243373,0.19768380594907664
2022-05-24,0.14890484324718536,0.10075134307112849,0.19705834342324224,0.14890484324718536,0.1007513430711285,0.19705834342324224,0.14890486211574921,0.10075137685289579,0.19705834737860264
2022-05-25,0.14795585011095017,0.09891359843325326,0.19699810178864707,0.14795585011095017,0.09891359843325326,0.19699810178864707,0.14795587116348635,0.09891361171540333,0.19699813061156937
2022-05-26,0.1470135276951756,0.09812795707120488,0.19589909831914631,0.1470135276951756,0.09812795707120489,0.1958990983191463,0.14701355118447146,0.0981279711314906,0.1958991312374523
2022-05-27,0.1462339609096396,0.09674468023984434,0.19572324157943488,0.14623396090963967,0.09674468023984434,0.195723241579435,0.14623398711774185,0.096744693718983,0.1957232805165007
2022-05-28,0.1440151951995636,0.09449871756318197,0.19353167283594525,0.14401519519956363,0.09449871756318198,0.19353167283594527,0.1440152244411646,0.09449873493992343,0.19353171394240576
2022-05-29,0.14157704848105676,0.09165456740491927,0.19149952955719424,0.14157704848105682,0.09165456740491931,0.19149952955719432,0.1415770811072738,0.09165461909355428,0.19149954312099332
2022-05-30,0.13973284735808558,0.09002346401964198,0.18944223069652918,0.1397328473580856,0.09002346401964202,0.1894422306965292,0.1397328837606762,0.09002350529390991,0.18944226222744248
2022-05-31,0.13785197986999748,0.08791695988648685,0.1877869998535081,0.13785197986999753,0.08791695988648687,0.1877869998535082,0.13785202048606385,0.08791698453515685,0.18778705643697086
2022-06-01,0.13635688600102908,0.08724042656421928,0.1854733454378389,0.1363568860010292,0.08724042656421932,0.18547334543783905,0.13635693131826657,0.08724045096330871,0.18547341167322443
2022-06-02,0.13418654231304142,0.08577783675213543,0.1825952478739474,0.1341865423130415,0.08577783675213549,0.1825952478739475,0.13418659287559415,0.08577786581514354,0.18259531993604475
2022-06-03,0.13235014349019164,0.08425796124544138,0.1804423257349419,0.1323501434901918,0.08425796124544144,0.18044232573494218,0.13235019990518673,0.08425797711085617,0.1804424226995173
2022-06-04,0.13060289069582182,0.08163451436490576,0.17957126702673787,0.13060289069582204,0.08163451436490593,0.17957126702673815,0.13060295364065894,0.0816345624685625,0.17957134481275538
2022-06-05,0.12892643662138453,0.07985735622280368,0.17799551701996538,0.1289264366213848,0.07985735622280393,0.1779955170199657,0.12892650685187007,0.07985741608628905,0.1779955976174511
2022-06-06,0.1273677539341997,0.07788127995571804,0.17685422791268135,0.1273677539342001,0.07788127995571878,0.17685422791268143,0.12736783229362164,0.0778814202437175,0.17685424434352578
